wgi_glacier_id,political_unit,lat,lon
PE1D3520AB04,PE,-12.966,-75.037
PE1D3520BB29,PE,-11.917,-75.972
PE1D3520BB33,PE,-11.896,-75.9
PE1D3520FB08,PE,-11.913,-75.036
PE1D35324008,PE,-14.808,-72.338
PE1D35324039,PE,-14.577,-72.481
PE1D35325019,PE,-14.612,-72.498
PE1D35325022,PE,-14.602,-72.466
PE1D35325028,PE,-14.476,-72.465
PE1D3710CA01,PE,-10.446,-76.715
PE1D3710DA16,PE,-9.916,-77.032
PE1D3710DB03,PE,-9.901,-77.049
PE1D371FMDB5,PE,-9.771,-77.236
PE1D371FQBD4,PE,-9.33,-77.317
PE1D371GGCB1,PE,-9.229,-77.475
PE1D371GHB02,PE,-9.18,-77.483
PE1D371GLCE1,PE,-9.068,-77.525
PE1O00070010,PE,-14.646,-69.298
PE1O00070014,PE,-14.665,-69.281
PE1O00117010,PE,-14.273,-69.838
PE1O00117019,PE,-14.586,-69.466
PE1O00117030,PE,-14.312,-69.774
PE1P00213309,PE,-15.416,-72.176
PE1P00214203,PE,-15.424,-72.102
PE1P00214209,PE,-15.401,-72.155
PE1P00214401,PE,-15.44,-71.874
PE1P00217202,PE,-15.743,-71.858
PE1P00218204,PE,-15.724,-71.924
PE1P00223215,PE,-14.785,-72.465
PE1P00307ED2,PE,-10.527,-76.717
PE1P0031AJ03,PE,-12.578,-75.792
PE1P0031AJ06,PE,-12.575,-75.803
PE1P0032AB06,PE,-11.954,-76.049
PE1P0034AC02,PE,-11.493,-76.413
PE1P0034BH03,PE,-11.81,-76.112
PE1P0036CBB5,PE,-11.175,-76.502
PE1P0036CBC1,PE,-11.289,-76.479
PE1P00401A29,PE,-10.34,-76.882
PE1P00401A32,PE,-10.361,-76.872
PE1P00401B33,PE,-10.478,-76.826
PE1P00401F06,PE,-9.945,-77.031
PE1P005BHD02,PE,-8.189,-77.745
PE1P005CEB01,PE,-8.799,-77.758
PE1P005XGN01,PE,-9.038,-77.692
PE1P005XIB01,PE,-9.058,-77.661
PE1P005XIC01,PE,-9.054,-77.659
PE1P005XJD01,PE,-9.142,-77.609
PE1P005XKG06,PE,-9.097,-77.513
PE1P005YMAB2,PE,-9.273,-77.502
PE1P005YMC02,PE,-9.285,-77.479
PE1P005YMN03,PE,-9.348,-77.41
PE1P005YMN04,PE,-9.349,-77.43
PE1P005YNB03,PE,-9.353,-77.438
PE1P005YNC02,PE,-9.393,-77.412
PE1P005YQAC1,PE,-9.407,-77.372
PE1P005YQDA2,PE,-9.475,-77.351
PE1P005ZVBD2,PE,-9.735,-77.233
PE1P005ZVEB2,PE,-9.796,-77.269
PE1P005ZWF04,PE,-9.92,-77.204
PK5Q115E0008,PK,35.815,71.516
PK5Q115F0039,PK,36.165,71.325
PK5Q115G0001,PK,36.171,71.887
PK5Q115H0003,PK,36.368,71.763
PK5Q115H0006,PK,36.344,71.984
PK5Q115H0062,PK,36.662,72.511
PK5Q115H0104,PK,36.622,72.677
PK5Q115I0013,PK,36.616,72.746
PK5Q115I0101,PK,36.784,73.205
PK5Q115I0125,PK,36.545,72.97
PK5Q115I0149,PK,36.404,72.868
PK5Q115I0184,PK,35.84,72.445
PK5Q115I0196,PK,35.89,72.381
PK5Q116C0007,PK,35.683,72.11
PK5Q116C0032,PK,35.29,72.234
PK5Q116D0012,PK,35.365,72.535
PK5Q116D0020,PK,35.415,72.524
PK5Q116D0064,PK,35.762,72.339
PK5Q116D0108,PK,35.636,72.575
PK5Q116D0134,PK,35.817,72.501
PK5Q116D0182,PK,35.352,72.772
PK5Q12000060,PK,35.306,73.05
PK5Q12000266,PK,35.608,73.215
PK5Q12000280,PK,35.669,73.282
PK5Q12000295,PK,35.731,73.198
PK5Q12100005,PK,35.955,74.632
PK5Q12100043,PK,35.74,74.977
PK5Q12100062,PK,35.73,75.129
PK5Q12100081,PK,35.743,75.271
PK5Q131B0017,PK,35.899,73.479
PK5Q131B0140,PK,35.96,72.66
PK5Q131B0145,PK,36.002,72.67
PK5Q131B0164,PK,36.137,72.606
PK5Q131B0218,PK,36.272,73.163
PK5Q131B0257,PK,36.419,73.088
PK5Q131B0306,PK,36.561,73.331
PK5Q131B0309,PK,36.585,73.387
PK5Q131B0344,PK,36.509,73.566
PK5Q131C0002,PK,36.369,73.709
PK5Q131C0024,PK,36.494,73.749
PK5Q131C0029,PK,36.505,73.709
PK5Q131C0034,PK,36.532,73.642
PK5Q131C0047,PK,36.605,73.65
PK5Q131C0095,PK,36.643,74.007
PK5Q131C0154,PK,36.491,74.049
PK5Q131D0007,PK,36.179,74.07
PK5Q132A0001,PK,36.11,74.199
PK5Q132A0009,PK,36.181,74.117
PK5Q132B0017,PK,36.409,74.174
PK5Q132B0019,PK,36.404,74.188
PK5Q132B0025,PK,36.381,74.224
PK5Q132F0007,PK,36.678,74.57
PK5Q132G0001,PK,36.609,74.707
PK5Q132H0032,PK,36.691,74.249
PK5Q132I0056,PK,36.988,74.549
PK5Q132I0058,PK,37.011,74.529
PK5Q132I0083,PK,36.906,74.805
PK5Q132I0136,PK,36.973,75.081
PK5Q132I0156,PK,36.956,75.096
PK5Q132I0157,PK,36.967,75.087
PK5Q132I0174,PK,36.91,75.323
PK5Q132I0188,PK,36.849,75.329
PK5Q132I0192,PK,36.847,75.336
PK5Q132I0214,PK,36.756,75.394
PK5Q132I0331,PK,36.583,75.285
PK5Q132K0014,PK,36.605,75.093
PK5Q132K0019,PK,36.545,75.183
PK5Q132K0045,PK,36.509,75.371
PK5Q132K0070,PK,36.52,75.54
PK5Q132K0136,PK,36.296,75.704
PK5Q132K0165,PK,36.297,75.368
PK5Q132K0174,PK,36.339,75.245
PK5Q132M0018,PK,36.185,75.188
PK5Q132M0023,PK,36.138,75.273
PK5Q132N0004,PK,36.224,74.63
PK5Q14000006,PK,35.505,75.489
PK5Q14000011,PK,35.555,75.468
PK5Q14000019,PK,35.635,75.404
PK5Q14000062,PK,36.027,75.158
PK5Q14000065,PK,35.967,75.171
PK5Q14000140,PK,35.67,76.253
PK5Q14000143,PK,35.625,76.173
PK5Q14000150,PK,35.468,76.17
PK5Q14000161,PK,35.607,75.977
PK5Q15000009,PK,35.293,76.104
PK5Q15000037,PK,35.556,76.535
PK5Q15000074,PK,35.434,76.727
PK5Q15000132,PK,35.079,76.779
PK5Q15000143,PK,35.067,76.668
PK5Q15000146,PK,35.049,76.688
PK5Q15000173,PK,34.928,76.888
PK5Q153E0001,PK,35.34,77.443
PK5Q15500001,PK,34.689,76.779
PK5Q15500033,PK,34.794,76.719
PK5Q15500039,PK,34.778,76.711
PK5Q15500086,PK,34.854,76.429
PK5Q15500087,PK,34.868,76.425
PK5Q15500096,PK,34.947,76.428
PK5Q15500117,PK,35.019,76.363
PK5Q15500119,PK,35.05,76.366
PK5Q15500126,PK,35.084,76.348
PK5Q16000028,PK,34.989,76.368
PK5Q16000052,PK,34.899,76.325
PK5Q16000102,PK,34.744,76.613
PK5Q166H0004,PK,34.561,75.862
PK5Q166H0055,PK,34.552,75.381
PK5Q166I0004,PK,34.786,75.844
PK5Q166I0017,PK,34.871,75.91
PK5Q166I0025,PK,34.749,75.975
PK5Q16700022,PK,34.875,75.977
PK5Q16700060,PK,34.974,75.873
PK5Q17000008,PK,35.196,75.518
PK5Q17000057,PK,35.178,75.307
PK5Q17000075,PK,35.216,75.236
PK5Q17000123,PK,35.466,75.251
PK5Q17000166,PK,35.446,75.047
PK5Q17000184,PK,35.55,74.9
PK5Q17200031,PK,35.472,74.894
PK5Q17200048,PK,35.436,75.025
PK5Q17200083,PK,35.373,75.011
PK5Q17200116,PK,35.189,75.208
PK5Q17200185,PK,34.951,75.171
PK5Q17200334,PK,34.949,75.066
PK5Q17200404,PK,34.903,74.775
PK5Q17200428,PK,35,74.762
PK5Q17200437,PK,34.996,74.714
PK5Q17200438,PK,34.985,74.715
PK5Q17200455,PK,34.971,74.64
PK5Q17200458,PK,34.951,74.618
PK5Q17200460,PK,34.926,74.575
PK5Q17200475,PK,35.099,74.712
PK5Q17200478,PK,35.133,74.703
PK5Q17300039,PK,35.194,74.395
PK5Q17300057,PK,35.099,74.301
PK5Q17400031,PK,35.028,73.676
PK5Q17400051,PK,35.072,73.591
PK5Q17400078,PK,35.096,73.439
PK5Q17400091,PK,35.1,73.267
PK5Q17500019,PK,35.04,73.372
PK5Q17500079,PK,34.809,73.43
PK5Q21100004,PK,34.833,73.443
PK5Q21100013,PK,34.99,73.577
PK5Q21100018,PK,34.993,73.634
PK5Q21100025,PK,34.99,73.886
PK5Q21100089,PK,34.783,73.731
PK5Q21100093,PK,34.835,73.737
PK5Q21300002,PK,34.562,73.638
PK5Q21300006,PK,34.656,73.695
PK5Q21300012,PK,34.722,73.737
PK5Q21300077,PK,34.986,74.196
PK5Q21300080,PK,34.996,74.195
PK5Q21300085,PK,35.068,74.172
PK5Q21300088,PK,35.057,74.231
PK5Q21300098,PK,34.994,74.303
PK5Q21300145,PK,35,74.414
PK5Q21300157,PK,35.068,74.429
PK5Q21300177,PK,35.027,74.534
PK5Q21300267,PK,34.641,75.201
PK5Y654E0049,PK,36.234,75.719
PK5Y654E0058,PK,36.346,75.713
PK5Y654E0078,PK,36.492,75.913
PK5Y654F0035,PK,36.667,75.613
PK5Y654F0038,PK,36.709,75.579
SE4B000E1015,SE,67.925,18.525
SE4B000E1016,SE,67.911,18.489
SE4B000E4007,SE,67.295,17.355
SE4B000E5005,SE,67.486,17.6
SE4B000EY022,SE,68.386,18.295
SE4B000FA042,SE,67.445,17.6
SE4B000FA048,SE,67.381,17.73
SE4B000FB007,SE,67.186,17.589
SU4C01001002,SU,67.87,33.5
SU4G08005022,SU,43.28,42.55
SU4G08005023,SU,43.28,42.55
SU4G08006025,SU,43.1,43.03
SU4G08007023,SU,43.05,43.15
SU4G08007131,SU,42.98,43.38
SU4G08008015,SU,42.95,43.48
SU4G08008019,SU,42.95,43.45
SU4G08008026,SU,42.9,43.48
SU4G08008057,SU,42.82,43.78
SU4G08009005,SU,42.73,43.88
SU4G08010028,SU,42.73,43.32
SU4G08011047,SU,42.72,44.52
SU4G08012020,SU,42.57,45.3
SU4G08012037,SU,42.5,45.7
SU4G08012050,SU,42.5,45.82
SU4G09301006,SU,42.48,45.78
SU4G09301032,SU,42.47,45.28
SU4G09301090,SU,41.95,46.7
SU4G09302138,SU,41.87,46.92
SU4H08001048,SU,43.68,40.7
SU4H08001050,SU,43.45,40.92
SU4H08001057,SU,43.43,41.1
SU4H08002116,SU,43.32,41.47
SU4H08003181,SU,43.28,41.9
SU4H08004220,SU,43.23,41.93
SU4H08004321,SU,43.38,42.4
SU4X03001008,SU,80.65,48.13
SU4X03001024,SU,80.57,46.05
SU4X03001081,SU,80.17,48.4
SU4X03001145,SU,80.58,49.77
SU4X03001146,SU,80.43,49.18
SU4X03001198,SU,80.4,47.75
SU4X03001338,SU,80.38,54.62
SU4X03001342,SU,80.45,54.6
SU4X03001381,SU,80.42,55.92
SU4X03001395,SU,80.8,55.62
SU4X03001399,SU,80.77,55.58
SU4X03001412,SU,80.82,54.08
SU4X03001441,SU,80.75,54.93
SU4X03001466,SU,80.68,56.43
SU4X03001544,SU,80.78,57.17
SU4X03001550,SU,80.75,57.5
SU4X03001664,SU,81.2,57.92
SU4X03001710,SU,81.22,55.63
SU4X03001765,SU,81.7,58.17
SU4X03001773,SU,81.73,58.4
SU4X03001817,SU,80.32,56.72
SU4X03001819,SU,80.3,55.93
SU4X03001834,SU,80.22,58.27
SU4X03001889,SU,80.12,59.08
SU4X03001891,SU,80.18,60.02
SU4X03001896,SU,80.18,59.92
SU4X03001903,SU,80.53,61.02
SU4X03001919,SU,80.53,60.3
SU4X03001928,SU,80.82,59.93
SU4X03001980,SU,81.63,61.95
SU4Y03002002,SU,76.4,67.35
SU4Y03002011,SU,76.72,66.53
SU4Y03002030,SU,76,61.42
SU4Y03002064,SU,75.02,56.9
SU4Y03002073,SU,75.9,60.37
SU4Y03002150,SU,75.25,57.7
SU4Y03002261,SU,74.32,55.85
SU4Y03002276,SU,74.4,57.2
SU4Y03002296,SU,74.03,57.08
SU4Y03002312,SU,73.8,56.77
SU4Y03002319,SU,73.67,56.4
SU4Y03002322,SU,73.63,56.37
SU4Y03002411,SU,73.63,55.35
SU4Y03002479,SU,74.02,55.62
SU4Y03002487,SU,73.92,55.93
SU4Y03002508,SU,74.02,56.2
SU4Y03002542,SU,74.12,56.15
SU4Y03002604,SU,73.03,54
SU4Y03002662,SU,73.38,55.03
SU4Y03002665,SU,73.38,54.92
SU4Y03002682,SU,73.32,55.72
SU5A03003065,SU,66.7,64.35
SU5A03003079,SU,64.95,60.05
SU5A03003081,SU,64.95,60.07
SU5A13206106,SU,45.02,79.98
SU5A13206111,SU,44.98,80.02
SU5A13206126,SU,45.08,80.08
SU5A13206146,SU,45.05,80.2
SU5A13206187,SU,45.08,80.43
SU5A13206217,SU,45.13,80.55
SU5A13206218,SU,45.12,80.57
SU5A13207004,SU,45.25,80.82
SU5A13207019,SU,45.15,80.83
SU5A13207092,SU,45.47,81.38
SU5A13207107,SU,45.32,81.55
SU5A15101001,SU,47.07,85.55
SU5A15103044,SU,49.02,85.75
SU5A15103045,SU,49.08,85.7
SU5A15103119,SU,49.77,86.65
SU5A15103125,SU,49.75,86.65
SU5A15104017,SU,49.75,86.5
SU5A15104112,SU,49.78,86.03
SU5A15105050,SU,49.959,87.395
SU5A15105075,SU,49.917,87.13
SU5A15105095,SU,49.975,87.324
SU5A15105128,SU,50.055,87.608
SU5A15105130,SU,50.045,87.638
SU5A15105141,SU,49.927,87.73
SU5A15105142,SU,49.922,87.707
SU5A15105219,SU,49.826,87.545
SU5A15105229,SU,49.751,87.678
SU5A15105247,SU,49.458,87.98
SU5A15105276,SU,49.384,86.943
SU5A15105280,SU,49.597,87.024
SU5A15105306,SU,49.701,86.829
SU5A15105318,SU,49.759,86.987
SU5A15105A01,SU,50.102,87.463
SU5A15105A11,SU,49.985,87.418
SU5A15105A17,SU,49.96,87.551
SU5A15106002,SU,49.874,89.616
SU5A15106012,SU,49.746,88.278
SU5A15106017,SU,49.746,88.255
SU5A15106028,SU,49.828,88.166
SU5A15106049,SU,49.808,87.993
SU5A15106102,SU,49.924,87.847
SU5A15106A02,SU,49.852,89.643
SU5A15107009,SU,50.368,87.798
SU5A15107A1E,SU,51.052,88.284
SU5A15201008,SU,54.36,88.364
SU5A15201028,SU,54.258,88.504
SU5A15201056,SU,53.78,89.27
SU5A15201086,SU,54.402,88.354
SU5B16103001,SU,53.7,96.68
SU5B16104030,SU,50.9,89.65
SU5B16104089,SU,50.63,89.98
SU5B16201006,SU,52.53,98.93
SU5C16101010,SU,80.32,97.13
SU5C16101021,SU,80.1,94.13
SU5C16101041,SU,80.1,97.75
SU5C16101042,SU,80.05,97.88
SU5C16101057,SU,79.88,97.63
SU5C16101076,SU,79.88,98.95
SU5C16101121,SU,78.9,99.72
SU5C16101137,SU,79.2,98.28
SU5C16101176,SU,78.88,103.67
SU5C16101236,SU,78.52,101.92
SU5C16101246,SU,78.78,100.67
SU5C16101263,SU,78.87,102.25
SU5C16101269,SU,79.02,103.53
SU5C16102006,SU,75.917,107.564
SU5C16102033,SU,75.866,107.926
SU5C16102034,SU,75.867,107.879
SU5C16102040,SU,75.866,107.79
SU5C16102A09,SU,75.882,107.824
SU5C16102A1E,SU,75.856,107.506
SU5D17201015,SU,57,117.67
SU5D17201030,SU,56.93,117.28
SU5D17301048,SU,61.95,141.05
SU5D17502007,SU,68.92,128.65
SU5E17702029,SU,65.28,146.12
SU5E17702046,SU,65.18,145.98
SU5E17703070,SU,62.7,140.83
SU5E19001031,SU,71.02,178.7
SU5E19001051,SU,71.22,179.22
SU5E19001053,SU,71.22,179.23
SU5E19001070,SU,71.27,179.58
SU5E19001101,SU,71.05,-179.4
SU5F19003003,SU,62.03,141.35
SU5F19005030,SU,62.979,176.828
SU5F19005065,SU,62.909,176.446
SU5F19005106,SU,62.571,176.244
SU5F19005A14,SU,62.965,176.63
SU5F19005A1A,SU,62.965,176.899
SU5F19005A1E,SU,62.922,176.799
SU5F19005A2F,SU,62.988,176.428
SU5F20001002,SU,62.25,170.83
SU5F20001092,SU,61.82,171.65
SU5F20001130,SU,61.82,172.13
SU5F20001139,SU,61.85,172.23
SU5F20001147,SU,61.82,172.32
SU5F20001154,SU,61.8,172.33
SU5F20001190,SU,61.78,172.13
SU5F20001221,SU,61.75,171.88
SU5F20001246,SU,61.65,171.77
SU5F20001257,SU,61.65,171.93
SU5F20001260,SU,61.62,171.97
SU5F20001263,SU,61.58,171.97
SU5F20001279,SU,61.6,172.25
SU5F20001316,SU,61.4,172.38
SU5F20001371,SU,61.52,171.87
SU5F20001394,SU,61.4,171.87
SU5F20001430,SU,61.03,171.95
SU5F20001461,SU,61.03,171.95
SU5F20001469,SU,61.02,171.87
SU5F20001602,SU,61.83,170.93
SU5F20001610,SU,61.88,171.13
SU5F20001613,SU,61.92,171.08
SU5F20001635,SU,61.4,169.8
SU5F20001655,SU,60.33,166.93
SU5F20001686,SU,60.3,166.77
SU5F20001694,SU,60.4,166.88
SU5F20001695,SU,60.38,166.88
SU5F20002292,SU,55.7,157.75
SU5F20002366,SU,58.2,160.85
SU5F20002369,SU,58.27,160.87
SU5F20003114,SU,57.37,160.33
SU5F20003144,SU,55.85,160.62
SU5F20004004,SU,58.72,161.43
SU5F20004052,SU,58.28,160.88
SU5F20004059,SU,58.22,161.02
SU5F20004084,SU,57.82,160.62
SU5F20004208,SU,54.85,161.8
SU5F20004215,SU,54.85,161.9
SU5T09101001,SU,43.73,40.43
SU5T09102009,SU,43.28,41.22
SU5T09102011,SU,43.28,41.2
SU5T09103016,SU,43.27,41.22
SU5T09104047,SU,43.23,41.67
SU5T09104061,SU,43.25,41.4
SU5T09104088,SU,43.22,41.95
SU5T09105179,SU,43.23,42.42
SU5T09105312,SU,42.92,42.58
SU5T09106350,SU,42.9,43.25
SU5T09106356,SU,42.7,43.2
SU5T09106362,SU,42.88,43.38
SU5X13201047,SU,42.97,76.83
SU5X13201079,SU,42.98,76.98
SU5X13201104,SU,43.07,77.07
SU5X13201140,SU,43.02,77.18
SU5X13201195,SU,43.13,77.43
SU5X13201208,SU,43.1,77.5
SU5X13202024,SU,43.03,77.45
SU5X13202115,SU,42.97,77.55
SU5X13202161,SU,42.92,77.82
SU5X13203038,SU,42.47,79.98
SU5X13203071,SU,42.42,80.12
SU5X13203079,SU,42.38,80.13
SU5X13203090,SU,42.32,80.17
SU5X13204008,SU,44.801,80.35
SU5X13204019,SU,44.826,80.171
SU5X13204069,SU,44.582,80.24
SU5X13204085,SU,44.596,80.347
SU5X13204088,SU,44.588,80.316
SU5X13204190,SU,44.703,80.078
SU5X13204244,SU,44.753,79.828
SU5X13204247,SU,44.733,79.823
SU5X13204327,SU,44.541,79.529
SU5X13204A42,SU,44.702,80.126
SU5X13205033,SU,44.636,79.213
SU5X13205068,SU,44.728,79.739
SU5X13205109,SU,44.965,79.969
SU5X13205117,SU,44.978,79.89
SU5X13205160,SU,44.956,79.512
SU5X13205203,SU,44.863,79.129
SU5X13205A0F,SU,44.665,79.168
SU5X13205A12,SU,44.764,79.731
SU5X14101021,SU,41.93,70.79
SU5X14101047,SU,42.06,71
SU5X14101074,SU,42.1,71.1
SU5X14101089,SU,42.14,71.16
SU5X14101092,SU,42.15,71.18
SU5X14101106,SU,42.22,70.89
SU5X14101120,SU,42.16,70.75
SU5X14101176,SU,42.11,70.58
SU5X14101193,SU,42.04,70.54
SU5X14102044,SU,42.17,71.26
SU5X14102077,SU,42.03,71.9
SU5X14103032,SU,41.86,72.18
SU5X14103099,SU,42.11,72.93
SU5X14103113,SU,41.94,73.81
SU5X14103117,SU,41.91,73.86
SU5X14103127,SU,41.85,74.09
SU5X14103174,SU,42.1,73.3
SU5X14103191,SU,42.16,73.13
SU5X14103203,SU,42.31,73.66
SU5X14103207,SU,42.38,74.15
SU5X14103242,SU,42.44,74.54
SU5X14103263,SU,42.31,74.84
SU5X14103278,SU,42.31,74.64
SU5X14103284,SU,42.22,74.39
SU5X14103285,SU,42.22,74.37
SU5X14104021,SU,41.66,76.17
SU5X14104074,SU,41.89,76.76
SU5X14104090,SU,41.92,76.83
SU5X14104152,SU,41.95,77.33
SU5X14104154,SU,41.92,77.47
SU5X14104156,SU,41.91,77.44
SU5X14104165,SU,41.88,77.44
SU5X14104202,SU,41.83,77.06
SU5X14104233,SU,41.84,77.48
SU5X14104265,SU,41.85,77.54
SU5X14104289,SU,41.76,77.59
SU5X14104305,SU,41.72,77.45
SU5X14104317,SU,41.64,77.47
SU5X14104325,SU,41.64,77.41
SU5X14104340,SU,41.71,77.35
SU5X14104369,SU,41.69,77.19
SU5X14105018,SU,41.36,76.45
SU5X14105040,SU,41.42,76.94
SU5X14105077,SU,41.36,77.21
SU5X14105107,SU,41.44,77.23
SU5X14105116,SU,41.38,77.28
SU5X14105149,SU,41.24,77.33
SU5X14105157,SU,41.3,77.54
SU5X14105194,SU,41.37,77.68
SU5X14105201,SU,41.38,77.57
SU5X14105335,SU,41.74,78.18
SU5X14105408,SU,41.92,77.73
SU5X14106006,SU,41.36,76.35
SU5X14106059,SU,41.37,77.04
SU5X14106165,SU,41.06,76.1
SU5X14106197,SU,41.01,75.82
SU5X14106211,SU,40.99,75.69
SU5X14106242,SU,40.81,75.46
SU5X14107026,SU,41.54,73.53
SU5X14107050,SU,40.81,74.25
SU5X14107072,SU,40.69,74.43
SU5X14107076,SU,40.67,74.45
SU5X14107087,SU,40.61,74.58
SU5X14107180,SU,40.99,74.56
SU5X14108014,SU,41.47,72.93
SU5X14108044,SU,40.76,74.28
SU5X14108051,SU,40.71,74.32
SU5X14108082,SU,40.57,74.25
SU5X14108159,SU,40.49,74.66
SU5X14108171,SU,40.35,74.8
SU5X14108202,SU,40.12,74.07
SU5X14108204,SU,40.12,74.05
SU5X14108223,SU,40.23,73.92
SU5X14108248,SU,40.5,73.87
SU5X14108266,SU,40.1,73.75
SU5X14108268,SU,40.07,73.75
SU5X14108283,SU,39.88,73.2
SU5X14109069,SU,39.75,71.95
SU5X14109117,SU,39.77,72.43
SU5X14109138,SU,39.87,72.43
SU5X14109164,SU,39.83,72.25
SU5X14109211,SU,39.92,72.53
SU5X14109324,SU,39.8,72.65
SU5X14109330,SU,39.8,72.73
SU5X14109336,SU,39.82,72.75
SU5X14109379,SU,39.83,73
SU5X14109421,SU,40.13,73.1
SU5X14110020,SU,39.53,69.52
SU5X14110089,SU,39.67,70.12
SU5X14110193,SU,39.6,70.65
SU5X14110197,SU,39.63,70.7
SU5X14110225,SU,39.62,70.85
SU5X14110259,SU,39.55,70.7
SU5X14110268,SU,39.5,70.77
SU5X14110282,SU,39.45,70.78
SU5X14110287,SU,39.4,70.85
SU5X14110307,SU,39.42,70.9
SU5X14110401,SU,39.67,71.47
SU5X14110430,SU,39.72,71.43
SU5X14110436,SU,39.73,71.25
SU5X14110456,SU,39.77,71.28
SU5X14111043,SU,42.31,70.85
SU5X14111053,SU,42.2,70.64
SU5X14111065,SU,42.19,70.55
SU5X14111077,SU,42.09,70.44
SU5X14201081,SU,42.21,71.47
SU5X14201185,SU,42.24,72.88
SU5X14201195,SU,42.31,73.44
SU5X14202003,SU,42.76,72.21
SU5X14202016,SU,42.43,73.39
SU5X14202023,SU,42.46,73.43
SU5X14202060,SU,42.5,73.62
SU5X14202062,SU,42.51,73.64
SU5X14202077,SU,42.47,73.72
SU5X14202177,SU,42.49,74.15
SU5X14202203,SU,42.45,74.33
SU5X14202228,SU,42.55,74.41
SU5X14202230,SU,42.53,74.43
SU5X14202267,SU,42.5,74.61
SU5X14202284,SU,42.46,74.65
SU5X14202286,SU,42.44,74.64
SU5X14202342,SU,42.49,74.83
SU5X14202355,SU,42.5,74.9
SU5X14202359,SU,42.47,74.9
SU5X14203042,SU,42.41,74.85
SU5X14203044,SU,42.41,74.84
SU5X14203168,SU,42.04,75.89
SU5X14204064,SU,42.86,77.13
SU5X14204073,SU,42.9,77.17
SU5X14204074,SU,42.91,77.2
SU5X14205003,SU,42.06,76.11
SU5X14205010,SU,42.01,76.38
SU5X14205070,SU,41.96,77.2
SU5X14205149,SU,42.03,77.7
SU5X14205225,SU,42.05,78.12
SU5X14205232,SU,42.13,78.09
SU5X14205237,SU,42.1,78.14
SU5X14205271,SU,42.22,78.25
SU5X14205288,SU,42.19,78.42
SU5X14205360,SU,42.32,78.58
SU5X14205376,SU,42.27,78.66
SU5X14205411,SU,42.33,78.84
SU5X14205429,SU,42.38,78.83
SU5X14205441,SU,42.34,78.9
SU5X14205454,SU,42.38,78.95
SU5X14205462,SU,42.44,78.99
SU5X14205496,SU,42.9,77.63
SU5X14205505,SU,42.92,77.53
SU5X14205559,SU,42.81,77.23
SU5X14205575,SU,42.78,77.03
SU5X14205616,SU,42.76,76.74
SU5X14206009,SU,41.79,78.31
SU5X14206055,SU,41.42,78.39
SU5X14206056,SU,41.43,78.39
SU5X14206078,SU,41.49,78.57
SU5X14206083,SU,41.6,78.53
SU5X14206226,SU,41.72,79.04
SU5X14206286,SU,41.8,79.3
SU5X14206292,SU,41.86,79.34
SU5X14207019,SU,42.24,78.8
SU5X14207030,SU,42.24,78.73
SU5X14207040,SU,42.21,78.7
SU5X14207176,SU,42.03,78.91
SU5X14207187,SU,42.03,78.92
SU5X14207227,SU,41.97,78.58
SU5X14207233,SU,42,78.59
SU5X14207243,SU,42.03,78.63
SU5X14207247,SU,42.05,78.6
SU5X14207252,SU,42.07,78.6
SU5X14207329,SU,41.95,78.26
SU5X14208016,SU,42.37,79.11
SU5X14208029,SU,42.43,79.95
SU5X14208041,SU,42.34,80.04
SU5X14208050,SU,42.33,80.02
SU5X14208060,SU,42.35,79.91
SU5X14208083,SU,42.34,79.72
SU5X14208105,SU,42.28,79.79
SU5X14208109,SU,42.27,79.77
SU5X14208136,SU,42.26,79.64
SU5X14208144,SU,42.25,79.57
SU5X14209006,SU,42.12,79.2
SU5X14209047,SU,42.24,79.86
SU5X14209068,SU,42.27,80.11
SU5X14209119,SU,42.17,80.04
SU5X14209127,SU,42.19,80.18
SU5X14209131,SU,42.16,80.23
SU5X14209162,SU,42.1,80.12
SU5X14209212,SU,42.14,79.88
SU5X14209218,SU,42.15,79.82
SU5X14209274,SU,42.08,79.39
SU5X14209332,SU,42.04,79.52
SU5X14209348,SU,41.93,79.21
SU5X14209384,SU,41.97,79.68
SU5X14209406,SU,41.86,79.63
SU5X14209416,SU,41.9,79.74
SU5X14210014,SU,40.77,76.65
SU5X14210030,SU,40.7,76.35
SU5X14210137,SU,41.03,76.72
SU5X14210187,SU,41.11,77.9
SU5X14210228,SU,41.07,77.62
SU5X14210237,SU,41,77.51
SU5X14210241,SU,41.08,77.53
SU5X14210255,SU,41.28,77.54
SU5X14210268,SU,41.27,77.67
SU5X14210286,SU,41.34,77.82
SU5X14210294,SU,41.24,77.98
SU5X14210333,SU,41.38,77.75
SU5X14210334,SU,41.38,77.76
SU5X14301067,SU,39.57,69.8
SU5X14301079,SU,39.5,69.87
SU5X14301136,SU,39.55,70.17
SU5X14301158,SU,39.48,70.27
SU5X14301175,SU,39.5,70.33
SU5X14301180,SU,39.5,70.4
SU5X14301209,SU,39.55,70.62
SU5X14301348,SU,39.35,69.87
SU5X14301368,SU,39.32,69.77
SU5X14301382,SU,39.28,69.65
SU5X14301400,SU,39.28,69.58
SU5X14301476,SU,39.25,69.03
SU5X14301481,SU,39.25,68.92
SU5X14301484,SU,39.25,68.88
SU5X14301520,SU,39.25,69.37
SU5X14301524,SU,39.25,69.43
SU5X14301585,SU,39.05,69.1
SU5X14301603,SU,39.1,69.03
SU5X14301638,SU,39.08,68.55
